MOVIES,YEAR,GENRE,RATING,ONE-LINE,STARS,VOTES,RunTime,Gross
Taken 2,(2012),"Documentary, Comedy  ",10.0  ,"In Istanbul, retired CIA operative Bryan Mills and his wife are taken hostage by the father of a kidnapper Mills killed while rescuing his daughter.  ","
    Director:
Olivier Megaton
| 
    Stars:
Liam Neeson, 
Famke Janssen, 
Maggie Grace, 
Leland Orser
","295,140",92.0,$139.85M
Felipe Neto: Minha Vida Não Faz Sentido,(2017 TV Special),"Animation, Action, Adventure  ",4.1  ,YouTube sensation Felipe Neto brings the stories from his autobiographical book named Não Faz Sentido - Por Trás da Câmera to the stage in his stand-up special.  ,"
    Director:
Diego Pignataro
| 
    Stars:
Felipe Neto, 
Maurício Meirelles
",233,87.0,
 Avatar: The Last Airbender,(2005–2008),"Crime, Mystery, Thriller",10.0  ,"Aang and friends arrive in the Earth Kingdom to begin his earthbending training, but a local general convinces Aang that all he needs to do is learn to control his Avatar state. Azula, ... See full summary  ","
    Director:
Giancarlo Volpe
| 
    Stars:
Zach Tyler, 
Mae Whitman, 
Jack De Sena, 
Dante Basco
","3,009",25.0,
 Dare Me,(2019–2020),,8.0,"Amid the heat of Regionals, Addy, Beth and Colette decide what matters most, leading to a faceoff.","
    Director:
Bronwen Hughes
| 
    Stars:
Willa Fitzgerald, 
Herizen F. Guardiola, 
Marlo Kelly, 
Rob Heaps
",161,42.0,
"Strip Down, Rise Up",(2021),Documentary  ,5.2  ,Academy Award Nominated director Michèle Ohayon's Verite film follows women of all ages and ethnic backgrounds who heal trauma and body image shame through sensual dance and daring pole dance artistry.  ,"
    Director:
Michèle Ohayon
| 
    Stars:
Keith Ballinger, 
Amy Bond, 
Jenyne Butterfly, 
Genellyn Driver
",530,112.0,
Vault,(I) (2019),"Action, Crime, Drama  ",10.0  ,Vault tells a story about a group of small time criminals in 1975 who attempt to pull off the biggest heist in American history stealing over 30 million from the Mafia in the smallest state in the union Rhode Island.  ,"
    Director:
Tom DeNucci
| 
    Stars:
Theo Rossi, 
Clive Standen, 
Samira Wiley, 
Chazz Palminteri
","2,117",99.0,
Invoked,(2015),"Horror, Mystery, Thriller  ",10.0  ,A group of young people went on an abandoned hostel in Sligo Ireland. After they play a really creepy game all of them disappear.  ,"
    Directors:
Humberto Rosa, 
Thairon Mendes
| 
    Stars:
Ciara Rose Burke, 
Lyn Lorken, 
Patrick Murphy, 
Craig Grainger
",665,85.0,
Misaeng,(2014),Drama  ,10.0  ,This a Drama series about a group of co-workers in their twenties who started their job at a big multinational company. This is a story about their everyday life about their journey each day at the office.  ,"
            
    Stars:
Si-wan Yim, 
Lee Sung-min, 
Kang So-ra, 
Kang Ha-Neul
","1,509",60.0,
Button Man: The Killing Game,,"Action, Crime, Drama",0.0,A group of millionaires hire their own hit men against each other in a secret deadly game. Based on a graphic novel by John Wagner and Arthur Ranson.,"
    Director:
Brian Helgeland
",,,
Kyaputen Hârokku,(2013),"Animation, Adventure, Sci-Fi  ",10.0  ,Mankind is dying Only one man can do anything about it Space Captain Harlok but the Gaia Coalition will stop at nothing to end him  ,"
    Director:
Shinji Aramaki
| 
    Stars:
Yû Aoi, 
Jessica Boone, 
Ayano Fukuda, 
Arata Furuta
","11,876",115.0,
#Rucker50,(2016),Documentary  ,5.2  ,Add a Plot  ,"
    Director:
Robert McCullough Jr.
| 
    Star:
Inez Dickens
",105,56.0,
Dovlatov,(2018),"Biography, Drama  ",10.0  ,The film actions unfold in 1971 telling about the four days of life of famous writer Sergei Dovlatov The film raises the eternal issue of the Russian and European culture the issue of moral choice  ,"
    Director:
Aleksey German Jr.
| 
    Stars:
Milan Maric, 
Danila Kozlovskiy, 
Helena Sujecka, 
Artur Beschastnyy
","1,822",126.0,
Aterrados,(2017),Horror  ,10.0  ,When strange events occur in a neighborhood in Buenos Aires a doctor specializing in the paranormal her colleague and an ex police officer decide to investigate further  ,"
    Director:
Demián Rugna
| 
    Stars:
Maximiliano Ghione, 
Norberto Gonzalo, 
Elvira Onetto, 
George L. Lewis
","12,989",87.0,
Alice Through the Looking Glass,(2016),"Adventure, Family, Fantasy",10.0,Alice returns to the whimsical world of Wonderland and travels back in time to help the Mad Hatter,"
    Director:
James Bobin
| 
    Stars:
Mia Wasikowska, 
Johnny Depp, 
Helena Bonham Carter, 
Anne Hathaway
","98,302",113.0,$77.04M
Rhythm + Flow,(2019– ),"Music, Reality-TV  ",7.7  ,"Global superstars Cardi B, Chance the Rapper, and T.I. search for the next breakout hip-hop star.  ","
            
    Stars:
2'Live Bre, 
Troy Curry, 
Daniel Farris, 
Ivie Ani
","1,409",,
 Astronomy Club,(2019),Comedy  ,6.7  ,Add a Plot  ,"
    Directors:
J.J. Adler, 
Ryan Anthony Martin, 
Daniel Powell
| 
    Stars:
Jonathan Braylock, 
Ray Cordova, 
James III, 
Terrance Kendrick
",28,,
 Dark Desire,(2020– ),"Drama, Mystery, Thriller  ",6.8  ,"A law professor overhears her husband in a suspicious phone conversation, and later visits her recently divorced friend, who drags her to a nightclub.  ","
    Directors:
Kenya Marquez, 
Pitipol Ybarra
| 
    Stars:
Maite Perroni, 
Erik Hayser, 
Alejandro Speitzer, 
Jorge Poza
",167,,
Un om la locul lui,(2018),Drama  ,5.4  ,"Petru, a drilling engineer living in a community of oil industry workers, has a conflict. On the one hand he is about to get married to his pregnant girlfriend, Laura, and on the other he ... See full summary  ","
    Director:
Hadrian Marcu
| 
    Stars:
Valeriu Andriuta, 
Madalina Constantin, 
Bogdan Dumitrache, 
Ada Gales
",120,93.0,
 The Boondocks,(2005–2014),"Animation, Action, Comedy",7.9,"After Sarah kicks Tom out over an argument about superstar Usher, he turns to the Freemans and A Pimp Named Slickback for help.","
    Directors:
Seung Eun Kim, 
Bob Hathcock
| 
    Stars:
Regina King, 
John Witherspoon, 
Cedric Yarbrough, 
Gary Anthony Williams
",266,22.0,
 The Queen's Gambit,(2020),drama  ,10.0  ,The trip to Cincinnati launches Beth and her mother into a whirlwind of travel and press coverage. Beth sets her sights on the US open in Las Vegas.  ,"
    Director:
Scott Frank
| 
    Stars:
Anya Taylor-Joy, 
Bill Camp, 
Marielle Heller, 
Thomas Brodie-Sangster
","7,965",46.0,
Once in a Lifetime Sessions with Nile Rodgers,(2019),Music  ,8.0  ,Add a Plot  ,"
    Director:
Charlie Lightening
| 
    Star:
Nile Rodgers
",8,70.0,
 Archive 81,,"Drama, Horror, Sci-Fi  ",0.0  ,Add a Plot  ,"
    Directors:
Rebecca Thomas, 
James Wan
| 
    Stars:
Evan Jonigkeit, 
Dina Shihabi, 
Matt McGorry, 
Martin Donovan
",,60.0,
Robin Robin,(2021 TV Special),"Animation, Short, Adventure  ",0.0  ,"In this stop-motion short film, a bird raised by mice begins to question where she belongs and sets off on a daring journey of self-discovery.  ","
    Directors:
Daniel Ojari, 
Michael Please
| 
    Stars:
Bronte Carmichael, 
Amira Macey-Michael
",,30.0,
Betoben baireoseu,(2008),"Comedy, Drama, Romance",7.6,"Kang Gun Woo is a world renowned orchestra maestro who is a perfectionist in his work. He is not an easy person to work with and is feared by all his players. By chance, he comes across Du ... See full summary","
            
    Stars:
Myung-Min Kim, 
Ji-Ah Lee, 
Keun-Suk Jang, 
Yeong-hee Hwang
",318,,
Extinction,(2018),"Action, Drama, Sci-Fi  ",58.0  ,A father has a recurring dream of losing his family His nightmare turns into reality when the planet is invaded by a force bent on destruction Fighting for their lives he comes to realize an unknown strength to keep them safe from harm  ,"
    Director:
Ben Young
| 
    Stars:
Michael Peña, 
Lizzy Caplan, 
Amelia Crouch, 
Erica Tremblay
","49,162",95.0,
Yoake tsugeru Rû no uta,(2017),"Animation, Adventure, Comedy  ",68.0  ,The story centers on Kai a gloomy middle school student whose life changes after meeting Lu a mermaid  ,"
    Director:
Masaaki Yuasa
| 
    Stars:
Kanon Tani, 
Shôta Shimoda, 
Minako Kotobuki, 
Sôma Saitô
","1,991",112.0,$0.11M
Godless,(2017),"Drama, Western  ",83.0  ,In the 1880s American West murderous outlaw gang leader Frank Griffin hunts for ex-protege Roy Goode Franks chase leads him to La Belle New Mexico a town inhabited after a mining disaster almost entirely by women  ,"
            
    Stars:
Jack O'Connell, 
Michelle Dockery, 
Scoot McNairy, 
Merritt Wever
","56,997",452.0,
Smile PreCure!,(2012–2013),"Animation, Action, Adventure  ",66.0  ,Once upon a time there was a kingdom of fairy tales called Märchenland where many fairy tale characters live together in joy Suddenly the evil emperor Pierrot made an invasion on See full summary  ,"
            
    Stars:
Misato Fukuen, 
Marina Inoue, 
Hisako Kanemoto, 
Chinami Nishimura
",334,24.0,
Colin in Black & White,(2021– ),"Biography, Drama, Sport",0.0,This drama series from Colin Kaepernick and Ava DuVernay explores Kaepernicks high school years and the experiences that led him to become an activist,"
            
    Stars:
Colin Kaepernick, 
Jaden Michael, 
Gabriel Womack, 
Mace Coronel
",,,
"Money, Explained",(2021),Documentary  ,6.9  ,We spend it borrow it and save it Now lets talk about money and its many minefields from credit cards to casinos scammers to student loans  ,"
            
    Stars:
Hal Hershfield, 
Maria Konnikova, 
Bobby Cannavale, 
Edie Falco
","1,451",23.0,
 Anne,(2017–2019),"Drama, Family  ",9.2  ,The students sit for the Queens entrance exams  ,"
    Director:
Amanda Tapping
| 
    Stars:
Amybeth McNulty, 
Geraldine James, 
R.H. Thomson, 
Dalila Bela
","1,524",44.0,
 Narcoworld: Dope Stories,(2019– ),"Documentary, Crime  ",7.2  ,Meth smugglers and law enforcement officials play a high stakes game of cat and mouse around Phoenix and the USMexico border  ,"
    Director:
Steven Grandison
| 
    Star:
Michael Beach
",45,47.0,
Pants on Fire,(2014 TV Movie),"Comedy, Family  ",5.2  ,When a boy lies to get fame all of his lies come true  ,"
    Director:
Jonathan A. Rosenbaum
| 
    Stars:
Bradley Steven Perry, 
Joshua J. Ballard, 
Tyrel Jackson Williams, 
Brittney Wilson
",921,85.0,
Hache,(2019–2021),"Crime, Drama, Thriller",6.5,Inspired by real events Hache is the story of Helena a woman catapulted to the heroin trafficking business in the Barcelona of the 60s,"
            
    Stars:
Adriana Ugarte, 
Eduardo Noriega, 
Marc Martínez, 
Pep Ambròs
","1,368",50.0,
 Heartstopper,,"Drama, Romance  ",0.0  ,Add a Plot  ,"
    Director:
Euros Lyn
",,,
 Move to Heaven,(2021– ),Drama  ,10.0  ,A factory interns fatal injury brings Han Jeongu and Han GeuRu to his room where his goals for the future and love for his parents come into view  ,"
            
    Stars:
Lee Jehoon, 
Olivia Castanho, 
Tang Joon-sang, 
Jin-hee Ji
",116,,
The Last of Robin Hood,(2013),"Biography, Drama, Romance  ",10.0  ,The last days in the life of legendary Hollywood actor Errol Flynn  ,"
    Directors:
Richard Glatzer, 
Wash Westmoreland
| 
    Stars:
John Hudson Messerall, 
Brian Bascle, 
Daniel J. Clancy, 
Kelly O'Neal
","2,131",94.0,$0.27M
 The Umbrella Academy,(2019– ),"Action, Adventure, Comedy  ",10.0  ,Reeling from the events at Dealey Plaza the siblings head to the farm to help save Harlan only to find themselves drawn into a deadly showdown  ,"
    Director:
Jeremy Webb
| 
    Stars:
Elliot Page, 
Tom Hopper, 
David Castañeda, 
Emmy Raver-Lampman
","3,928",49.0,
Life Itself,(2014),"Documentary, Biography",7.8,The life and career of the renowned film critic and social commentator Roger Ebert,"
    Director:
Steve James
| 
    Stars:
Roger Ebert, 
Chaz Ebert, 
Gene Siskel, 
Martin Scorsese
","15,182",121.0,$0.81M
Nieve negra,(2017),"Crime, Drama, Mystery  ",10.0  ,"Accused of killing his brother during adolescence, Salvador lives alone in the middle of Patagonia. Several decades later, his brother Marcos and his sisterinlaw Laura, come to convince him to sell the lands they share by inheritance.  ","
    Director:
Martín Hodara
| 
    Stars:
Leonardo Sbaraglia, 
Laia Costa, 
Ricardo Darín, 
Federico Luppi
","5,553",90.0,
Untitled Tituss Burgess/Netflix Project,,noone  ,0.0  ,Plot under wraps.  ,"
",,,
Taken 3,(2014),"Action, Crime, Thriller  ",10.0  ,"Accused of a ruthless murder he never committed or witnessed, Bryan Mills goes on the run and brings out his particular set of skills to find the true killer and clear his name.  ","
    Director:
Olivier Megaton
| 
    Stars:
Liam Neeson, 
Forest Whitaker, 
Maggie Grace, 
Famke Janssen
","183,595",108.0,$89.26M
 Avatar: The Last Airbender,(2005–2008),"Animation, Action, Adventure  ",8.6  ,"When he meets an outcast from the Fire Nation, Aang is impatient to skip ahead in his training.  ","
    Director:
Lauren MacMullan
| 
    Stars:
Zach Tyler, 
Mae Whitman, 
Jack De Sena, 
Dee Bradley Baker
","3,013",25.0,
La belva,(2020),"Action, Crime, Drama",10.0,An unstable veteran tries to rescue his kidnapped daughter and unleashes the beast within himself during his quest. He quickly becomes suspected himself.,"
    Director:
Ludovico Di Martino
| 
    Stars:
Fabrizio Gifuni, 
Lino Musella, 
Monica Piseddu, 
Andrea Pennacchi
","3,858",97.0,
The Salisbury Poisonings,(2020),"Drama, History, Thriller  ",7.2  ,Three episode fact based drama from the BBC about the 2018 Novichok poisoning crisis in the city of Salisbury.  ,"
            
    Stars:
Rafe Spall, 
Anne-Marie Duff, 
Judah Cousin, 
Annabel Scholey
","4,049",58.0,
 Meerkat Manor,(2005–2008),Documentary  ,0.0  ,Rocket Dogs pups are left vulnerable when babysitters Sophie and Axel are distracted by Wilsons roving antics Rival sisters Maybelline and Rocket Dog experience differing fortunes.  ,"
            
    Stars:
Stockard Channing, 
Maybelline The Meerkat
",,22.0,
 The Hollow,(2018–2020),"Animation, Drama, Family  ",10.0  ,Add a Plot  ,"
    Director:
Josh Mepham
| 
    Stars:
Ashleigh Ball, 
Connor Parnall, 
Adrian Petriw, 
Alex Barima
",50,,
Elisa y Marcela,(2019),"Biography, Drama, Romance  ",6.6  ,In 1901 Elisa Sanchez Loriga took on the identity of Mario Sanchez to marry her lover of fifteen years Marcela Gracia Ibeas.  ,"
    Director:
Isabel Coixet
| 
    Stars:
Natalia de Molina, 
Greta Fernández, 
Sara Casasnovas, 
Tamar Novas
","3,984",118.0,
 Virgin River,(2019– ),"Drama, Romance",7.3,Jack makes a momentous decision as Mel grapples with how to share surprising news Doc is plagued with concern Preacher meets with Paiges friend.,"
    Director:
Martin Wood
| 
    Stars:
Alexandra Breckenridge, 
Martin Henderson, 
Colin Lawrence, 
Benjamin Hollingsworth
",190,,
Life Sentence,(TV Movie),"Drama, Sci-Fi  ",0.0  ,"As an alternative to jail, a criminal chooses to enroll in a futuristic program that erases his memories so that he can reconcile his past behavior.","
",,,
Hipersomnia,(2016),"Fantasy, Horror, Mystery  ",10.0  ,"A young actress rehearsing for a play about human trafficking begins to relive terrifying scenes that may be dreams or an alternate reality.","
    Director:
Gabriel Grieco
| 
    Stars:
Yamila Saud, 
Gerardo Romano, 
Jimena Barón, 
Vanesa González
","1,241",90.0,
Doris,(I) (2018),Comedy  ,10.0  ,"Recently divorced, Doris, in her forties, lives in Amsterdam with her two teenagers. Ever since her exhusband has remade his life, she has been dreaming of Tim, her lifelong best friend. ...                See full summary »","
    Director:
Albert Jan van Rees
| 
    Stars:
Tjitske Reidinga, 
Guy Clemens, 
Hendrikje Nieuwerf, 
Tarik Moree
",538,89.0,
Icarus,(2017),"Documentary, Short  ",10.0  ,"When Bryan sets out to uncover the truth about doping in sports, a chance meeting with a Russian scientist transforms his story from a personal experiment into a geopolitical thriller.","
    Director:
Bryan Fogel
| 
    Stars:
Bryan Fogel, 
Dave Zabriskie, 
Don Catlin, 
Grigory Rodchenkov
","43,265",120.0,
Safe,(2018),"Crime, Drama, Mystery",10.0,"After his teenage daughter goes missing, a widowed surgeon begins uncovering dark secrets of the people closest to him.","
            
    Stars:
Michael C. Hall, 
Amy James-Kelly, 
Amanda Abbington, 
Freddie Thorp
","34,984",356.0,
