MOVIES,YEAR,GENRE,RATING,ONE-LINE,STARS,VOTES,RunTime,Gross
Nicky Jam: El Ganador,(2018– ),"Biography, Music  ",7.8  ,"A look at the life and career of the Latin music superstar, Nicky Jam.","
            
    Stars:
Nicky Jam, 
Jose Caro, 
Darkiel, 
Avery Rodríguez
","1,030",45.0,
 Undercover,(2019– ),"Crime, Drama, Thriller  ",7.5  ,"As the net is closing in on him, Bob hits the road with Bilzarian. He tries to keep an eye on the Bergers while reconnecting to Danielle.","
    Director:
Cecilia Verheyden
| 
    Stars:
Tom Waes, 
Ruth Becquart, 
Wim Willaert, 
Sebastien Dewaele
",247,50.0,
 American Experience,(1988– ),"Documentary, Biography, History  ",6.6  ,The personal development of George Washington is the focus as Producer David Sutherland brings to life a uniquely human Washington who transformed himself from social climber into a patriot willing to give up everything for a higher cause.,"
    Director:
David Sutherland
| 
    Stars:
David McCullough, 
Robert Dawidoff, 
Thad Tate, 
Paul Longmore
",41,90.0,
Sneakah Boutique the Documentary,(2016),Documentary,1.0,The Rise of an Empire chronicles the lives of these three visionaries as they attempt to take Sneakah Boutique to the next level.,"
    Director:
Nailah Wright
| 
    Stars:
Whitney Bryant, 
Ernest Freeman, 
Nailah Wright
",,,
Murdoch Mysteries,(2008– ),"Crime, Drama, Mystery  ",8.1  ,"In the 1890s, William Murdoch uses radical forensic techniques for the time, including fingerprinting and trace evidence, to solve some of the city's most gruesome murders.","
            
    Stars:
Yannick Bisson, 
Helene Joy, 
Thomas Craig, 
Jonny Harris
","11,437",48.0,
True and the Rainbow Kingdom,(2017– ),"Animation, Short, Adventure  ",7.1  ,"Fearless eight-year-old guardian True uses wishes from the Wishing Tree to help protect the citizens of the colorful land of the Rainbow Kingdom.","
            
    Stars:
Michela Luci, 
Nicolas Aqui, 
Jamie Watson, 
Eric Peterson
",395,22.0,
 Hyena,(2020– ),"Drama, Romance  ",7.8  ,"Add a Plot","
    Director:
Tae You Chang
| 
    Stars:
Ju Ji-Hoon, 
Kim Hye-su, 
Lee Kyung-young, 
Jun Suk-ho
",10,,
Untitled Michael Diliberti/Netflix Project,,None  ,1.0  ,"Two young Secret Service agents who are stuck with the worst detail in the First Family - the President's black sheep son.","
",,,
Untitled Lupita Nyong'o/Rihanna Project,,Drama,1.0,Plot speculated. Story pitched on Twitter centers on a scheming character portrayed by Rihanna and her computer-smart best friend (Lupita Nyong'o).,"
    Director:
Ava DuVernay
| 
    Stars:
Lupita Nyong'o, 
Rihanna
",,,
Chip and Potato,(2018– ),Animation  ,62.0  ,"Chip, a 4-year-old pug puppy, takes her first steps towards independence at kindergarten with secret friend Potato, a teensy tiny mouse at her side.  ","
            
    Stars:
Abigail Oliver, 
Andrea Libman, 
Briana Buckmaster, 
Brian Dobson
",117,23.0,
 Blood & Water,(2020– ),"Drama, Mystery  ",79.0  ,"The tables turn as Puleng experiences her own scandal. Later, she and Wade chase a new lead. Fiks struggles with the pitfalls of romance.  ","
    Director:
Daryne Joshua
| 
    Stars:
Ama Qamata, 
Khosi Ngema, 
Gail Mabalane, 
Thabang Molaba
",63,49.0,
La Memoria del Agua,(2015),"Drama, Romance  ",6.1  ,"When the accidental death of a couple's young son sends them grieving in opposite directions, they're forced to re-examine their life and marriage.  ","
    Director:
Matías Bize
| 
    Stars:
Elena Anaya, 
Benjamín Vicuña, 
Néstor Cantillana, 
Sergio Hernández
",702,88.0,
 The Woods,(2020),"Crime, Drama, Mystery  ",69.0  ,"In 1994, summer camp reels from a brutal crime. Twenty-five years later, the police seek prosecutor Pawel Kopinski's help identifying a murder victim.  ","
    Director:
Leszek Dawid
| 
    Stars:
Grzegorz Damiecki, 
Agnieszka Grochowska, 
Hubert Milkowski, 
Wiktoria Filus
",222,,
Like Father,(2018),"Comedy, Drama",6.1,"After she's left at the altar, a workaholic advertising executive ends up on her Caribbean honeymoon cruise with her estranged father.","
    Director:
Lauren Miller Rogen
| 
    Stars:
Kristen Bell, 
Danielle Davenport, 
Kimiko Glenn, 
Wynter Kullman
","20,183",98.0,
Killjoys,(2015–2019),"Action, Adventure, Sci-Fi  ",72.0  ,"In the Quad, a planetary system on the brink of a bloody interplanetary class war, a fun loving trio of bounty hunters attempt to remain impartial as they chase deadly warrants.","
            
    Stars:
Hannah John-Kamen, 
Aaron Ashmore, 
Luke Macfarlane, 
Tamsen McDonough
","20,794",42.0,
Chris Rock: Tamborine,(2018 TV Special),Comedy  ,6.6  ,"Chris Rock takes the stage in Brooklyn for a comedy special filled with searing observations on fatherhood, infidelity and American politics.","
    Director:
Bo Burnham
| 
    Stars:
Chris Rock, 
Spike Lee
","6,488",98.0,
Again,,"Crime, Drama, Thriller  ",0.0  ,"A female homicide detective in New Delhi discovers a link from a new case to cases in her past, proving she is on the trail of a serial killer.","
",,,
 Avatar: The Last Airbender,(2005–2008),"Animation, Action, Adventure  ",91.0  ,"The Avatar gang encounters Jet in Ba Sing Se and he helps them to discover the location of Appa. But they will end up discovering something else, a secret of the city.","
    Director:
Lauren MacMullan
| 
    Stars:
Zach Tyler, 
Mae Whitman, 
Jack De Sena, 
Michaela Jill Murphy
","3,049",25.0,
 7Seeds,(2019–2020),"Animation, Action, Adventure",7.0,Team Summer A banishes Ango and Ryo as Haru and the others mourn the missing Hana. Aramaki leaves the settlement believing she is still alive.,"
            
    Stars:
Bryson Baugus, 
Amber Lee Connors, 
Justin Doran, 
Patricia Duran
",26,24.0,
Chappelle's Show,(2003–2006),"Comedy, Music  ",8.7  ,"Comedian Dave Chappelle hosts this sketch-comedy show that parodies many of the nuances of race and culture.","
            
    Stars:
Dave Chappelle, 
Donnell Rawlings, 
Rudy Rush, 
Charlie Murphy
","57,671",22.0,
A Note of Explanation,,None  ,0.0  ,"A time-traveling spirit who inhabits the dollhouse.","
",,,
 Bridgerton,(2020– ),"Drama, Romance  ",8.0  ,"Daphne receives a stunning gift from Prince Friedrich but soon courts scandal at a ball. Eloise searches for clues to Lady Whistledown's identity.","
    Director:
Sheree Folkson
| 
    Stars:
Adjoa Andoh, 
Lorraine Ashbourne, 
Jonathan Bailey, 
Ruby Barker
","1,837",61.0,
 BoJack Horseman,(2014–2020),"Animation, Comedy, Drama  ",9.3  ,"After the Sarah Lynn story breaks, BoJack gives a live interview on TV. Diane meets Guy's teenage son.","
    Director:
Aaron Long
| 
    Stars:
Will Arnett, 
Amy Sedaris, 
Alison Brie, 
Paul F. Tompkins
","2,578",26.0,
The Director: An Evolution in Three Acts,(2013),Documentary,6.2,"A look at the life and work of Gucci fashion designer, Frida Giannini.","
    Director:
Christina Voros
| 
    Stars:
Frida Giannini, 
Matvey Lykov
",213,85.0,
Nila,(2016),"Drama, Romance  ",68.0  ,A young man meets his childhood love one rainy night in the city of dreams. When they both realize that the desire for more can ruin what is special between them do they listen to their ...                See full summary »,"
    Director:
Selvamani Selvaraj
| 
    Stars:
Sruthi Hariharan, 
Vicky Vijai, 
Sarvesh Sridhar, 
Rajan Sekri
",256,96.0,
Bulbbul,(2020),"Drama, Horror, Mystery  ",6.6  ,"A man returns home after years to find his brother's child bride now grown up and abandoned, and his ancestral village plagued by mysterious deaths.","
    Director:
Anvita Dutt
| 
    Stars:
Tripti Dimri, 
Avinash Tiwary, 
Rahul Bose, 
Parambrata Chattopadhyay
","10,484",94.0,
 La casa de las flores,(2018–2020),"Comedy, Drama  ",7.5  ,"Virginia is convinced her father has abandoned them, while Pato begins to suspect the truth. In the present, Pablo helps Elena escape.","
    Directors:
Yibran Asuad, 
Manolo Caro, 
Gabriel Nuncio
| 
    Stars:
Cecilia Suárez, 
Aislinn Derbez, 
Dario Yazbek Bernal, 
Juan Pablo Medina
",66,31.0,
Backstabbed,(2016 TV Movie),"Drama, Thriller  ",4.8  ,A struggling housewife decides to become a real estate agent and inadvertently puts her life in danger when she takes a job with a corrupt broker who will do anything to land a deal.,"
    Director:
Doug Campbell
| 
    Stars:
Josie Davis, 
Brittany Underwood, 
Micah Alberti, 
Kevin Spirtas
",502,120.0,
Hellions,(2015),"Drama, Horror, Thriller",4.2,A teenager must survive a Halloween night from Hell when malevolent trick-or-treaters come knocking at her door.,"
    Director:
Bruce McDonald
| 
    Stars:
Chloe Rose, 
Rachel Wilson, 
Rossif Sutherland, 
Peter DaCunha
","3,083",80.0,
Dead in Tombstone,(2013 Video),"Action, Fantasy, Horror  ",4.9  ,"A leader killed by his own gang gets offered a chance by Satan himself to escape damnation.","
    Director:
Roel Reiné
| 
    Stars:
Danny Trejo, 
Mickey Rourke, 
Anthony Michael Hall, 
Dina Meyer
","5,271",100.0,
Ghost Stories,(2020),"Horror, Thriller  ",4.3  ,"The winning team of LUST STORIES unite to tell some spine-chilling tales. Ghost Stories is an upcoming 2020 Indian anthology horror film, consisting of four short film segments.","
    Directors:
Zoya Akhtar, 
Dibakar Banerjee, 
Karan Johar, 
Anurag Kashyap
| 
    Stars:
Janhvi Kapoor, 
Surekha Sikri, 
Amruta Subhash, 
Vijay Varma
","4,750",144.0,
 Cyberpunk: Edgerunners,(2022– ),"Animation, Action, Adventure  ",0.0  ,"Add a Plot","
",,,
 Alice in Borderland,(2020– ),"Action, Fantasy, Mystery  ",8.0  ,"Leaving an injured Chota, Arisu and Karube head out to gain more experience. They come to a sprawling apartment block, where a deadly game of tag awaits.","
    Director:
Shinsuke Sato
| 
    Stars:
Kento Yamazaki, 
Tao Tsuchiya, 
Keita Machida, 
Yûki Morinaga
",848,47.0,
 The Empress,(2022– ),"Drama, History, Romance",0.0,Add a Plot,"
    Directors:
Florian Cossen, 
Katrin Gebbe
| 
    Stars:
Devrim Lingnau, 
Philip Froissant
",,,
Don-kkot,(2017–2018),Drama  ,68.0  ,"""Money Flower tells the story of people who are driven by greed. Kang Pil-Joo (Jang Hyuk) grew up at an orphanage, but he now works as a managing director of a legal team at a corporation....      *          See full summary »""","
            
    Stars:
Seung-jo Jang, 
So-hee Han, 
Ki-Won Nam, 
Sang-woo Chae
",245,,
Knives Out 2,(2022),"Comedy, Crime, Drama  ",1.0  ,"""Plot unknown. Sequel to the 2019 film 'Knives Out'.""","
    Director:
Rian Johnson
| 
    Stars:
Madelyn Cline, 
Daniel Craig, 
Dave Bautista, 
Kathryn Hahn
",,,
"Three Wives, One Husband",(2014–2017),Documentary  ,65.0  ,"""Filmmakers gain access to the community of Rockland Ranch in the middle of the Utah desert where 14 polygamous Mormon families have created unique homes for themselves carved out of a rock-face.""","
            
    Stars:
Anna Chancellor, 
Jan Goodman, 
Abel Morrison, 
Susie Morrison
",452,60.0,
 Nisman,(2019–2020),"Documentary, Crime, History  ",79.0  ,"""Stiuso is questioned about his conflicts with Bogado, Ocampo and others, as contradictions between major players in the AMIA case come to light.""","
    Directors:
Martin Rocca, 
Justin Webster
",15,62.0,
 Buddi,(2020– ),Animation,1.0,"""The Buddis bounce, spin, glide - and giggle. - through their magical world, learning new things and sharing the joy of friendship.""","
    Directors:
Jason Jameson, 
Robert Milne
| 
    Stars:
Greta Jameson, 
Ralf Jameson, 
Clementine Laikin, 
Felix Laikin
",,,
Rise of Empires: Ottoman,(2020),"Documentary, Drama, History  ",7.9  ,"Ottoman Sultan Mehmed II wages an epic campaign to take the Byzantine capital of Constantinople and shapes the course of history for centuries.","
            
    Stars:
Cem Yigit Uzümoglu, 
Tommaso Basili, 
Selim Bayraktar, 
Birkan Sokullu
","20,016",44.0,
Le guetteur,(2012),"Action, Crime, Thriller  ",5.7  ,"A detective hunts for the marksman who foiled the plan to catch a notorious team of bank robbers.","
    Director:
Michele Placido
| 
    Stars:
Daniel Auteuil, 
Mathieu Kassovitz, 
Olivier Gourmet, 
Francis Renaud
","2,673",89.0,
Kalushi: The Story of Solomon Mahlangu,(2016),"Biography, Drama, Thriller  ",6.5  ,"Solomon Mahlangu is a Mamelodi township schoolboy-hawker who, after the events of June 16th, joins the military wing of the ANC to fight against the brutal oppression of the Apartheid regime...                See full summary »","
    Director:
Mandla Dube
| 
    Stars:
Thabo Rametsi, 
Thabo Malema, 
Welile Nzuza, 
Jafta Mamabolo
",268,107.0,
La trinchera infinita,(2019),"Action, Drama, History  ",7.2  ,"1936. A country taken by the fascism. A husband marked for the killing. A wife determined to do all for saving him. An endless incarceration in his own home.","
    Directors:
Aitor Arregi, 
Jon Garaño, 
Jose Mari Goenaga
| 
    Stars:
Antonio de la Torre, 
Belén Cuesta, 
Vicente Vergara, 
José Manuel Poga
","5,405",147.0,
 The Boondocks,(2005–2014),"Animation, Action, Comedy",7.9,"When tycoon Ed Wuncler invites the Freemans to his garden party, Huey hopes to shock his white wealthy neighbors with his brand of ""the truth"". But things don't go as he planned.","
    Directors:
Anthony Bell, 
Lesean Thomas
| 
    Stars:
Regina King, 
John Witherspoon, 
Cedric Yarbrough, 
Gary Anthony Williams
",469,20.0,
La vita davanti a sé,(2020),Drama  ,6.8  ,"In seaside Italy, a Holocaust survivor with a daycare business takes in a 12-year-old street kid who recently robbed her.  ","
    Director:
Edoardo Ponti
| 
    Stars:
Sophia Loren, 
Ibrahima Gueye, 
Renato Carpentieri, 
Iosif Diego Pirvu
","12,655",94.0,
Taken 2,(2012),"Action, Crime, Thriller  ",6.3  ,"In Istanbul, retired CIA operative Bryan Mills and his wife are taken hostage by the father of a kidnapper Mills killed while rescuing his daughter.  ","
    Director:
Olivier Megaton
| 
    Stars:
Liam Neeson, 
Famke Janssen, 
Maggie Grace, 
Leland Orser
","295,140",92.0,$139.85M
Felipe Neto: Minha Vida Não Faz Sentido,(2017 TV Special),"Documentary, Comedy  ",4.1  ,"YouTube sensation Felipe Neto brings the stories from his autobiographical book named ""Não Faz Sentido - Por Trás da Câmera"" to the stage in his stand-up special.  ","
    Director:
Diego Pignataro
| 
    Stars:
Felipe Neto, 
Maurício Meirelles
",233,87.0,
 Avatar: The Last Airbender,(2005–2008),"Animation, Action, Adventure  ",8.7  ,"Aang and friends arrive in the Earth Kingdom to begin his earthbending training, but a local general convinces Aang that all he needs to do is learn to control his Avatar state. Azula, ...                See full summary »  ","
    Director:
Giancarlo Volpe
| 
    Stars:
Zach Tyler, 
Mae Whitman, 
Jack De Sena, 
Dante Basco
","3,009",25.0,
 Dare Me,(2019–2020),"Crime, Mystery, Thriller",8.0,"Amid the heat of Regionals, Addy, Beth and Colette decide what matters most, leading to a faceoff.","
    Director:
Bronwen Hughes
| 
    Stars:
Willa Fitzgerald, 
Herizen F. Guardiola, 
Marlo Kelly, 
Rob Heaps
",161,42.0,
"Strip Down, Rise Up",(2021),Documentary  ,52.0  ,Academy Award Nominated director Michèle Ohayon's Verite film follows women of all ages and ethnic backgrounds who heal trauma and body image shame through sensual dance and daring pole dance artistry.,"
    Director:
Michèle Ohayon
| 
    Stars:
Keith Ballinger, 
Amy Bond, 
Jenyne Butterfly, 
Genellyn Driver
",530,112.0,
Vault,(I) (2019),"Action, Crime, Drama  ",55.0  ,"Vault tells a story about a group of small-time criminals in 1975 who attempt to pull off the biggest heist in American history: stealing over $30 million from the Mafia in the smallest state in the union, Rhode Island.","
    Director:
Tom DeNucci
| 
    Stars:
Theo Rossi, 
Clive Standen, 
Samira Wiley, 
Chazz Palminteri
","2,117",99.0,
Invoked,(2015),"Horror, Mystery, Thriller  ",3.5  ,"A group of young people went to an abandoned hostel in Sligo, Ireland. After they play a really creepy game, all of them disappear.","
    Directors:
Humberto Rosa, 
Thairon Mendes
| 
    Stars:
Ciara Rose Burke, 
Lyn Lorken, 
Patrick Murphy, 
Craig Grainger
",665,85.0,
Misaeng,(2014),Drama  ,86.0  ,"This is a drama series about a group of co-workers in their twenties who started their job at a big multinational company. This is a story about their everyday life, about their journey each day at the office.","
            
    Stars:
Si-wan Yim, 
Lee Sung-min, 
Kang So-ra, 
Kang Ha-Neul
","1,509",60.0,
