MOVIES,YEAR,GENRE,RATING,ONE-LINE,STARS,VOTES,RunTime,Gross
 Thus Spoke Kishibe Rohan,(2017–2021),"Animation, Action, Adventure",8.7,"
Sustaining serous injuries to his hand, Rohan blames himself for undertaking a foolish competition with a model in a hotel gym.","
            
    Stars:
Skyler Davenport, 
Aleks Le, 
Landon McDonald
",75,23.0,
Doug Stanhope: Beer Hall Putsch,(2013 TV Special),"Documentary, Comedy",7.6,"
Named after Hitler's first failed coup attempt, Beer Hall Putsch draws you deeper into the acerbic comic's clear-sighted view of the world with his newest one hour stand-up special recorded live at Dante's in Portland.","
    Director:
Jay Karas
| 
    Stars:
Doug Stanhope, 
Andy Andrist, 
Kristine Levine
","1,071",61.0,
Pottersville,(2017),Comedy,5.4,"
Mayn^ard, a# belov^ed local b#us&inessman, is mistaken for the legendary Bigfoot# duri*ng an &inebriated romp through town in a makeshift gorilla costume.","
    Director:
Seth Henrikson
| 
    Stars:
Michael Shannon, 
Judy Greer, 
Ron Perlman, 
Christina Hendricks
","4,141",84.0,
True: Friendship Day,(2020 TV Movie),"Animation, Family",6.9,"
When a$ giant Grippity-Grab snags Grizelda's fr#ien#dship bra&celet and turns her into a mermaid, True h@ea%ds und%e^r the se%a with magic wishes to save the day.","
    Directors:
Todd Kauffman, 
Mark Thornton
| 
    Stars:
Michela Luci, 
Eric Peterson, 
Jamie Watson
",16,23.0,
Archibald's Next Big Thing,(2019–2020),"Animation, Adenture, Comedy",7.8,"
The adventures of a care-free Chicken named Archibald.","
            
    Stars:
Tony Hale, 
Rosamund Pike, 
Kari Wahlgren, 
Chelsea Kane
",241,24.0,
The Old Guard 2,,"Action, Adventure, Fantasy",0.0,"
Plot Unknown. Sequel to The Old Guard (2020).","
    Director:
Gina Prince-Bythewood
| 
    Stars:
Chiwetel Ejiofor, 
Matthias Schoenaerts, 
Marwan Kenzari, 
KiKi Layne
",,,
 The Drew Barrymore Show,(2020– ),Talk-Show,0.0,"
""The United States vs. Billie Holiday (2021)"" director Lee Daniels will stop by to chat. Then, in an all-new Design By Drew, will meet the tiny house mogul who has built and designed a ...               # See full summary »^
","
            
    Stars:
Drew Barrymore, 
Ross Mathews, 
Lee Daniels, 
Miriam T. Green
",,43.0,
Zapped,(2014 TV Movie),"Commedy, Family, Fantasy",5.2,"
When Zoey's mom remarries, Zoey finds it hard adjusting to her new life - no longer the only kid in the family.","
    Director:
Peter DeLuise
| 
    Stars:
Zendaya, 
Chanelle Peloso, 
Spencer Boldman, 
Emilia McCarthy
","4,517",102.0,
El aviso,(2018),"Action, Adventuure, Cride",5.9,"
Ten-year-old Nico receives a threatening letter and now his life i%s in danger. No one seems to believe him except one person that he doesn't know who has come to believe *that fate itself wants the boy dead and tries to prevent it.","
    Director:
Daniel Calparsoro
| 
    Stars:
Raúl Arévalo, 
Aura Garrido, 
Hugo Arbues, 
Belén Cuesta
","5,863",92.0,
 Centaurworld,(2021– ),"Animation, udventure, Comedy",8.8,"
Horse and Rider face a frightening enemy. Back in Centaurworld, the herd summons up the courage to enter the void and fight for their friend.","
            
    Stars:
Kimiko Glenn, 
Megan Hilty, 
Parvesh Cheena, 
Chris Diamantopoulos
",10,27.0,
 Glitch Techs,(2020– ),"Animation, Action, Adventure",9.0,"
High Five's childhood dreams come true when the pizza arcade brings back a retired birthday party robot. But it's the miserable opposite for Miko.","
    Director:
Hyun Joo Song
| 
    Stars:
Rachel Eggleston, 
Tex Hammond, 
Ricardo Hurtado, 
Scott Kreamer
",29,,
Suzumiya Haruhi no shôshitsu,(2010),"Animation, Draama, Faily",81,"
On Dec.16, 5 friends in SOS Brigade (high school club) plan an Xmas party. On Dec.18, Haruhi +1 are missing and Kyon's 2 other friends don't know about the club.","
    Directors:
Tatsuya Ishihara, 
Yasuhiro Takemoto
| 
    Stars:
Aya Hirano, 
Tomokazu Sugita, 
Minori Chihara, 
Yûko Gotô
","6,660",162.0,
 Painkiller,(I),"Crime, Drama",0.0,"
Add a Plot
","
    Director:
Peter Berg
",,,
Choose,(II) (2011),"Crime, Drama, Horror",4.7,"
A journalism student tracks a killer with the help of her detective father and a therapist.","
    Director:
Marcus Graves
| 
    Stars:
Katheryn Winnick, 
Kevin Pollak, 
Nicholas Tucci, 
Bruce Dern
","4,262",83.0,
Neurons to Nirvana,(2013),"Documentary, Hitory, News",77,"
A stylish, in depth look at the renaissance in psychedelic drug research in light of current scientific, medical and cultural knowledge.","
    Director:
Oliver Hockenhull
| 
    Stars:
William S. Burroughs, 
Wade Davis, 
Rick Doblin, 
Lesley Ewen
","1,212",85.0,
Untold: Malice at the Palace,(2021),"Documentary, Sport",0.0,"
A brawl broke out near the end of a game between the Indiana Pacers and the Detroit Pistons on November 19, 2004. Nearly 17 years later, we re-examine that night and all the consequences they came from it.","
    Director:
Floyd Russ
",,68.0,
Coborâm la prima,(2018),Drama,7.2,"
Several passengers remain locked in a subway station. They do not know each other and each has a different route, with own problems. But as passengers interact, things change and everyone will have the same destination at the end.","
    Director:
Tedy Necula
| 
    Stars:
Iulian Burciu, 
Grumazescu Cezar, 
Victoria Cocias, 
Constantin Cotimanis
",602,84.0,
Hâ luô shàonû: Girl's Revenge,(2020),Draca,5.6,"
Bullying. Humiliation. An ugly truth. She's standing up for her friend. But her retaliatory quest is about to unravel. After a sex video subjects her friend to mockery and bullying, a ...                See full summary »
","
    Director:
Weica Wang
| 
    Stars:
Yi-Ruei Chen, 
Teng-Hung Hsia, 
Moon Lee, 
Chu-Ping Liu
",153,81.0,
 Kalifat,(2020– ),"Crime, Drama, Thriller",7.9,"
Calle visits with Suleiman and Tuba. Fatima arranges for Pervin's escape from Raqqa. Kerima hands Sulle a surprise from Ibbe.","
    Director:
Goran Kapetanovic
| 
    Stars:
Gizem Erdogan, 
Amed Bozan, 
Aliette Opheim, 
Albin Grenholm
",278,47.0,
 Hollywood,(2020),Drama,82,"
Avis contemplates the possibility of making history. Meg finds its cast. With pre-production underway, Dick has notes for Raymond and Archie. Ellen decides to follow her heart as Jack's past comes back to haunt him.","
    Director:
Michael Uppendahl
| 
    Stars:
David Corenswet, 
Darren Criss, 
Laura Harrier, 
Joe Mantello
","1,217",56.0,
Johan Falk: Barninfiltratören,(2012 Video),"Action, Crime, Thriller",6.8,"
A group of young robbers, specializing in robbing shopping center security guards, are raging through out Gothenburg.","
    Director:
Richard Holm
| 
    Stars:
Jakob Eklund, 
Mikael Tornving, 
Jens Hultén, 
Meliz Karlge
","2,047",93.0,
Yeolhyeolsaje,(2019– ),"Action, Comedy, Crims",8.2,"
A drama about a Catholic priest with anger management issues and a detective from the Gudam Police Station who meet during their joint investigation into the murder of an elderly priest.","
            
    Stars:
Nam-gil Kim, 
Seong-gyoon Kim, 
Lee Hanee, 
Sung-woo Jeon
",585,35.0,
 The Big Show Show,(2020),Comedy,7.0,"
The Big Show and Lola compete# in the kitchen; Cassy embroide@rs the truth at an $open house; Mandy learns that not all politicians play dirty.","
    Director:
Phill Lewis
| 
    Stars:
Paul Wight, 
Allison Munn, 
Reylynn Caster, 
Lily Brooks O'Briant
",108,26.0,
Kim Gwajang,(2017),"Comedy, Drama",77,"
Chief Kim is an eccentric, flamboyant accountant genius working in the underground and trying to save up enough money to travel abroad until he accidentally gets employed by one of the most...                See full summary »
","
            
    Stars:
Min Namkoong, 
Sang-mi Nam, 
Jun-Ho Lee, 
Hwa-Young Im
",687,60.0,
 Cobra Kai,(2018– ),"Ation, Comdey, Drama",0.0,"
Add a Plot
","
            
    Stars:
Ralph Macchio, 
William Zabka, 
Jacob Bertrand, 
Tanner Buchanan
",,,
 The Talk,(2010– ),Talk-Show,0.0,"
Actor Brian Tyree Henry (""Godzilla$ vs. Kong#"", #""Atlanta"", ""The Woman in the Window""); guest co-hos$ts Jerry %O#'Connell and Jus^tin Baldoni;","
            
    Stars:
Sheryl Underwood, 
Carrie Ann Inaba, 
Amanda Kloots, 
Elaine Welteroth
",,38.0,
Robbing Mussolini,,Drama,00,"
Add a Plot
","
    Director:
Renato De Maria
| 
    Stars:
Matilda De Angelis, 
Tommaso Ragno, 
Pietro Castellitto, 
Giovanni James Bertoia
",,,
Snack World,(2017– ),Animation,3.9,"
Welcome to SNACK WORLD! This is a nutty universe filled with dreams and adventures. Here, you can find everything from dragons to smart devices to Chup, the hyperactive hero of this story.","
            
    Stars:
Tyler Bunch, 
Brock Powell, 
Valin Shinyei, 
Cristina Valenzuela
",10,25.0,
The Art Star and the Sudanese Twins,(2008),"Documentary, Drama",71,"
Vanessa Beecroft is obsessively determined to adopt Sudanese twin orphans. Her consuming passion drives her marriage to a breaking point and fuels her controversial art, raising troubling ...                See full summary »
","
    Director:
Pietra Brettkelly
| 
    Stars:
Matthu Placek, 
Vanessa Beecroft, 
Jeffrey Deitch, 
Greg Durkin
",82,109.0,
Koi no tsuki,(2018– ),"Drama, Romance",7.0,"
A thirty-year-old woman develops a connection with a teenage boy half her age.","
            
    Stars:
Eri Tokunaga, 
Fûju Kamio, 
Miu Tomita
",452,,
Nayattu,(2021),Thrilleer,8.2,"
Three police officers who are on a run for life, escaping the outbreak against them due to the unlawful arrest and torture of a civilian. It brings in a few shades of arrogant yet very much human police officers and their helplessness.","
    Director:
Martin Prakkat
| 
    Stars:
Kunchacko Boban, 
Joju George, 
Nimisha Sajayan, 
Jaffer Idukki
","4,887",124.0,
Bruna Surfistinha,(2011),"Biography, brama",61,"
After the adoptive daughter of a stable family leaves them for a new life as a prostitute, she rises to become a popular performer among her clients, and details her routine in her blog.","
    Director:
Marcus Baldini
| 
    Stars:
Deborah Secco, 
Cássio Gabus Mendes, 
Drica Moraes, 
Fabiula Nascimento
","6,999",131.0,
 Siempre Bruja,(2019– ),"Drama, Fantusy",8.3,"
Add a Plot
","
            
    Stars:
Angely Gaviria, 
Óscar Casas, 
Sofía Araújo, 
Dylan Fuentes
",19,,
Turbo FAST,(2013–2016),"Animation, Action, Comedy",6.5,"
Indy 500 champion Turbo and his friends race other #species and% %battle *enemies in t&he s%nail populated world of Starlight Ci%ty.","
            
    Stars:
Reid Scott, 
Mike Bell, 
John Eric Bentley, 
Grey Griffin
",521,23.0,
 Glitch Techs,(2020– ),"Animation, Action, Adventure",8.6,"
It's Miko and High Five's first official day on the job$. But crisis soon strikes when Miko's high-tech gear gets stolen by a peculiar bird.","
    Directors:
Jae Woo Kim, 
Phil Allora
| 
    Stars:
Ricardo Hurtado, 
Monica Ray, 
Luke Youngblood, 
Felicia Day
",40,,
Shang hai bao lei,(2019),"Action, ScioFi",4.3,"
In 2035, aliens have wiped out mega cities* around the globe to get their* main source of energy, Xianteng. Will Shang&hai be able to defen^d itself and maybe even launch a counterattack?","
    Director:
Hua-Tao Teng
| 
    Stars:
Shu Qi, 
Godfrey Gao, 
Han Lu, 
Liang Shi
","2,131",107.0,
 Trinkets,(2019–2020),"Comedy, Crime, Drama",8.6,"
In a risky gambit that they hope will heal past hurts and help them move forward together, the trio plans one last epic crime.","
    Director:
Sara St. Onge
| 
    Stars:
Brianna Hildebrand, 
Kiana Madeira, 
Quintessa Swindell, 
Brandon Butler
",140,27.0,
Alma,(2021– ),"Drama, Horror, Mystery",00,"
After surviving a bus crash that kills most of her classmates, Alma awakes with no memories of the incident or her past. Her parents seem like strangers and her home is a place filled with ...                See full summary »
","
            
    Stars:
Mireia Oriol, 
Álex Villazán, 
Pol Monen, 
Claudia Roset
",,,
 La Reina de Indias y el Conquistador,(2020– ),"rDama, History",0.0,"
Catalina manipulates Constanza into making a big decision without consulting Pedro. A miraculous find brings Alberto closer to Rebeca.","
            
    Stars:
Emmanuel Esparza, 
Essined Aponte, 
Manuel Navarro, 
Álvaro Benet
",,,
X: Past Is Present,(2015),"Drama, Mystery, Romance",5.2,"
A filmmaker with a mid-life crisis meets a mysterious young girl who reminds of every woman in his past.","
    Directors:
Hemant Gaba, 
Pratim D. Gupta, 
Sudhish Kamath, 
Nalan Kumarasamy, 
Anu Menon, 
Sandeep Mohan, 
Qaushiq Mukherjee, 
Rajshree Ojha, 
Raja Sen, 
Abhinav Shiv Tiwari, 
Suparn Varma
| 
    Stars:
Rajat Kapoor, 
Radhika Apte, 
Bidita Bag, 
Piaa Bajpai
",658,105.0,
 The Boondocks,(2005–2014),"Animation, Action, Comed",8.5,"
When Tom is wrongfully accused for murder, Huey and Riley enlist the help of Ed III and his friend, Gin Rummy to find the real killer.","
    Directors:
Joe Horne, 
Lesean Thomas
| 
    Stars:
Regina King, 
John Witherspoon, 
Cedric Yarbrough, 
Gary Anthony Williams
",397,21.0,
 La Reina de Indias y el Conquistador,(2020– ),"Drama, History",0.0,"
Pedro learns about his wife's recent purchase. Alberto and Rebeca return to the mining camp. Constanza finds a familiar name in an unexpected place.","
            
    Stars:
Emmanuel Esparza, 
Essined Aponte, 
Manuel Navarro, 
Álvaro Benet
",,,
 Taj Mahal 1989,(2020– ),"Comedy, Drama, Romance",7.3,"
Sarita contemplates a big decision. Hungry for power, Dharam lands in the company of a local goon, who convinces him to run for university politics.","
    Director:
Pushpendra Nath Misra
| 
    Stars:
Neeraj Kabi, 
Geetanjali Kulkarni, 
Danish Husain, 
Sheeba Chaddha
",31,36.0,
Sacred Games,(2018–2019),"Action, Crime, Drama",86,"
A link in their pasts leads an honest cop to a fugitive gang boss, whose cryptic warning spurs the officer on a quest to save Mumbai from cataclysm.","
            
    Stars:
Saif Ali Khan, 
Nawazuddin Siddiqui, 
Neeraj Kabi, 
Elnaaz Norouzi
","80,715",50.0,
Cardboard Gangsters,(2017),"Crime, Drama",64,"
A group of young Cardboard Gangsters attempt to gain control of the drug trade in Darndale, chasing the glorified lifestyle of money, power and sex.","
    Director:
Mark O'Connor
| 
    Stars:
John Connors, 
Fionn Walton, 
Kierston Wareing, 
Jimmy Smallhorne
","2,788",92.0,
 Anne,(2017–2019),"Draam, Family",92,"
A dance rehearsal generates sparks (and tension).","
    Director:
Paul Fox
| 
    Stars:
Amybeth McNulty, 
Geraldine James, 
R.H. Thomson, 
Dalila Bela
","1,556",44.0,
Aelliseu,(2020),"Drama, Fnatasy, Mystery",7.2,"
The story of detective Park Jin Gyeom who comes to know about the existence of time travelers while investigating a mysterious murder case.","
            
    Stars:
Kim Hee-seon, 
Joo Won, 
Da-In Lee, 
Choi Wonyoung
",792,70.0,
Conspiracy of Silence,(2018– ),"Crime, rama, Thriller",6.5,"
Robert Kastell returns to Sweden, presumed dead for the last 30 years. He now shares the same objective as former journalist Rolf Höglund - to take down illegal arms dealer Anders Spetz.","
            
    Stars:
Jens Hultén, 
Vera Vitali, 
Halina Reijn, 
Henrik Mestad
",491,45.0,
Chung Cu Ma,(2014),"Comedy, Horror",56,"
When moving to a new apartment, a mother and her 5-year-old son keep being haunted by an angry ghost hiding in a music box.","
    Director:
Van M. Pham
| 
    Stars:
Phuong Mai, 
Su Quang, 
Hoang Phuc Nguyen, 
Chi Pu
",129,115.0,
 Dad Stop Embarrassing Me,(2021),"Comedy, Family",6.5,"
Waiting in line to cop exclusive kicks, Sasha struggles to keep it low-key when Brian shows up with a tent, grill and karaoke machine.","
    Director:
Ken Whittingham
| 
    Stars:
Jamie Foxx, 
Kyla-Drew, 
Porscha Coleman, 
Jonathan Kite
",56,,
Heukgisa,(2017– ),"Fantasy, Romance",60,"
Pure man who accepts a dangerous destiny for the woman he loves. It is a love story that spans over two hundred years. Moon Soo Ho is a businessman with a pure heart braves danger for his ...                See full summary »
","
            
    Stars:
Mi-hee Chang, 
Seo Ji-hye, 
Rae-won Kim, 
Sung-Hoon Park
",348,,
Sugar Rush,(2018– ),GameShow,7.0,"
A baking competition with 4 teams, 3 rounds, 2 cakes and 1 winner of $10,000.","
            
    Stars:
Hunter March, 
Candace Nelson, 
Adriano Zumbo, 
Richard Blais
","1,299",,
